# 1:t 2:pos.x 3:pos.y 4:pos.z 5:volume 6:rho 7:vel.x 8:vel.y 9:vel.z 10:p 11:a 12:mu 13:k 14:mu_t 15:k_t 16:S 17:tke 18:omega 19:massf[0]-H2 20:massf[1]-O2 21:massf[2]-N2 22:dt_chem 23:u 24:T 
1.032070009318332964e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243936400201090406e-03 -1.221071460186853310e-04 -8.413166081716981408e-11 0.000000000000000000e+00 3.845008358163686921e+02 3.203248649309338703e+02 1.619295487549699119e-05 2.290598590504973678e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 8.644484733379327864e-143 2.199999999999996403e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180056373408978106e+05 2.540007863246220552e+02
1.043321170447730350e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243936208457733103e-03 -1.222582914727791340e-04 -1.144888170555309536e-10 0.000000000000000000e+00 3.845008355458244296e+02 3.203248706614747334e+02 1.619295534462923496e-05 2.290598659799044506e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.307709616378243939e-142 2.199999999999996403e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180056307573863596e+05 2.540007954333829332e+02
1.054572331577127736e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243936017104697256e-03 -1.224178151319377684e-04 -1.530253341884909597e-10 0.000000000000000000e+00 3.845008352963447464e+02 3.203248763888760777e+02 1.619295581350445505e-05 2.290598729055149871e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.935614925810102448e-142 2.199999999999995848e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180056241774815717e+05 2.540008045371536980e+02
1.060197912141826429e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243935921585235124e-03 -1.225009692716189362e-04 -1.757731765073799496e-10 0.000000000000000000e+00 3.845008351803187452e+02 3.203248792514123693e+02 1.619295604784674509e-05 2.290598763669124058e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.337065417218059935e-142 2.199999999999995848e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180056208888668771e+05 2.540008090871883439e+02
1.071449073271223816e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243935730882358023e-03 -1.226745372023413383e-04 -2.290513591278588996e-10 0.000000000000000000e+00 3.845008349674418469e+02 3.203248849742139441e+02 1.619295651634540821e-05 2.290598832869611065e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.358977906634430920e-142 2.199999999999995848e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180056143142463407e+05 2.540008181836479935e+02
1.082700234400621202e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243935540657598468e-03 -1.228583756033702870e-04 -2.937634508534019697e-10 0.000000000000000000e+00 3.845008347826128556e+02 3.203248906941029759e+02 1.619295698460563495e-05 2.290598902034877635e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.742788720489224254e-142 2.199999999999995848e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180056077429717407e+05 2.540008272754782297e+02
1.093934154376256518e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243935351238527762e-03 -1.230528285982835604e-04 -3.709471103488865277e-10 0.000000000000000000e+00 3.845008346292049168e+02 3.203248964024990642e+02 1.619295745192499781e-05 2.290598971061171690e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 6.584107488569752192e-142 2.199999999999995848e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180056011849007045e+05 2.540008363490405259e+02
1.105168074351891835e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243935162371124274e-03 -1.232587242635320738e-04 -4.616546208344657034e-10 0.000000000000000000e+00 3.845008345102186240e+02 3.203249021083902335e+02 1.619295791903928045e-05 2.290599040057174351e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 9.000951449224495904e-142 2.199999999999995848e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180055946297072660e+05 2.540008454186213100e+02
1.110785034339709493e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243935068156486447e-03 -1.233661098548269200e-04 -5.123114750715825732e-10 0.000000000000000000e+00 3.845008344647155241e+02 3.203249049604746688e+02 1.619295815252592830e-05 2.290599074544762831e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.046679642831003481e-141 2.199999999999995848e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180055913530998951e+05 2.540008499520429552e+02
1.122018954315344810e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243934880190296091e-03 -1.235899853377046159e-04 -6.245145555729640961e-10 0.000000000000000000e+00 3.845008344039354142e+02 3.203249106630940446e+02 1.619295861937236896e-05 2.290599143501203735e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.400742524455586855e-141 2.199999999999996125e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180055848016650707e+05 2.540008590164235045e+02
1.133252874290980126e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243934692875558586e-03 -1.238262057628997776e-04 -7.513220091532521265e-10 0.000000000000000000e+00 3.845008343865481493e+02 3.203249163638960795e+02 1.619295908607005030e-05 2.290599212435669163e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.850015707698568639e-141 2.199999999999996403e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180055782523178787e+05 2.540008680779155839e+02
1.144485901838406982e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243934506268698413e-03 -1.240748632808629241e-04 -8.924229916001884299e-10 0.000000000000000000e+00 3.845008344163638867e+02 3.203249220627448608e+02 1.619295955260781182e-05 2.290599281346515637e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.413018849525713522e-141 2.199999999999996125e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180055717052147957e+05 2.540008771363029609e+02
1.150101969398016180e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243934413245751429e-03 -1.242038408967125352e-04 -9.681046336500675713e-10 0.000000000000000000e+00 3.845008344501880515e+02 3.203249249114837767e+02 1.619295978582057326e-05 2.290599315793649324e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 2.743479994897022334e-141 2.199999999999996403e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180055684324506146e+05 2.540008816644071885e+02
1.161334104517234576e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243934227772837492e-03 -1.244709865832445493e-04 -1.129013398327875961e-09 0.000000000000000000e+00 3.845008345581562139e+02 3.203249306082583416e+02 1.619296025218853517e-05 2.290599384679413431e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 3.515978921629469119e-141 2.199999999999996403e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180055618877301313e+05 2.540008907194979031e+02
1.172566239636452972e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243934043100239098e-03 -1.247500670395769299e-04 -1.301305121833587382e-09 0.000000000000000000e+00 3.845008347232578672e+02 3.203249363043898938e+02 1.619296071850385906e-05 2.290599453557402160e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 4.456539723782328148e-141 2.199999999999996403e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180055553437483322e+05 2.540008997735666867e+02
1.183798374755671368e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243933859272101490e-03 -1.250405027800687539e-04 -1.482832120408181238e-09 0.000000000000000000e+00 3.845008349495998345e+02 3.203249420002399575e+02 1.619296118479613349e-05 2.290599522431987362e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 5.589414239832174777e-141 2.199999999999996403e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180055488000897458e+05 2.540009088271881978e+02
1.195030509874889764e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243933676333123288e-03 -1.253414722101868104e-04 -1.670765527560032625e-09 0.000000000000000000e+00 3.845008352413502735e+02 3.203249476961786399e+02 1.619296165109566869e-05 2.290599591307643582e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 6.939741261056626449e-141 2.199999999999996403e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180055422563292377e+05 2.540009178809507659e+02
1.200645921428421874e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243933585221817288e-03 -1.254955614239033695e-04 -1.766118742834696745e-09 0.000000000000000000e+00 3.845008354130507655e+02 3.203249505439661107e+02 1.619296188423055053e-05 2.290599625743274317e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 7.704338955640878494e-141 2.199999999999996125e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180055389846577891e+05 2.540009224075431291e+02
1.211876744535486094e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243933403722584111e-03 -1.258101769397404642e-04 -1.957470258548557950e-09 0.000000000000000000e+00 3.845008358107935464e+02 3.203249562400823152e+02 1.619296235054460727e-05 2.290599694621076737e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 9.428451951094186886e-141 2.199999999999996403e-01 7.800000000000004707e-01 -1.000000000000000000e+00 -1.180055324406932486e+05 2.540009314615879816e+02
1.223107567642550314e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243933223226145135e-03 -1.261320865322208601e-04 -2.146591907245937468e-09 0.000000000000000000e+00 3.845008362845823626e+02 3.203249619372452912e+02 1.619296281694438034e-05 2.290599763511536741e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.143319423865662746e-140 2.199999999999996125e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180055258955258323e+05 2.540009405172970673e+02
1.234338390749614533e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243933043778884265e-03 -1.264594721097877226e-04 -2.329538461522414303e-09 0.000000000000000000e+00 3.845008368387793212e+02 3.203249676358545912e+02 1.619296328346254152e-05 2.290599832419485879e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.374232815691528458e-140 2.199999999999995570e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180055193486968055e+05 2.540009495753051283e+02
1.245569213856678753e-06 3.011666666666762762e-02 1.198627255925946607e-02 0.000000000000000000e+00 3.699890881158089586e-08 5.243932865427750924e-03 -1.267901877381763206e-04 -2.502187414559021933e-09 0.000000000000000000e+00 3.845008374778175835e+02 3.203249733363218184e+02 1.619296375013280610e-05 2.290599901349901074e-02 0.000000000000000000e+00 0.000000000000000000e+00 0 0.000000000000000000e+00 1.000000000000000000e+00 1.637765283971201555e-140 2.199999999999995570e-01 7.800000000000003597e-01 -1.000000000000000000e+00 -1.180055127997331147e+05 2.540009586362666596e+02
