# t = 3.00061e-05
# 1:pos.x 2:pos.y 3:pos.z 4:area 5:q_total 6:q_cond 7:q_diff 8:tau 9:l_tau 10:m_tau 11:n_tau 12:sigma 13:n.x 14:n.y 15:n.z 16:T 17:Re_wall 18:y+ 19:cellWidthNormalToSurface
9.6379758967625462e-07 9.8168462303141501e-05 0.0000000000000000e+00 1.9275022865337484e-08 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.7326762576003600e+05 9.9995180895932800e-01 -9.8173193371550831e-03 0.0000000000000000e+00 5.2115377379553877e+02 0.0000000000000000e+00 0.0000000000000000e+00 4.9984050683319264e-05
4.8186163860621661e-06 2.9446754109848457e-04 0.0000000000000000e+00 5.7817637707781064e-08 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.6705909911209135e+05 9.9956630850202122e-01 -2.9448173247963651e-02 0.0000000000000000e+00 5.1889141368488663e+02 0.0000000000000000e+00 0.0000000000000000e+00 4.9936018135519580e-05
1.2526767872805822e-05 4.9065309705128820e-04 0.0000000000000000e+00 9.6337962750279133e-08 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.6176881719284522e+05 9.9879545620517296e-01 -4.9067674327405733e-02 0.0000000000000000e+00 5.1667724980607909e+02 0.0000000000000000e+00 0.0000000000000000e+00 4.9848445407715743e-05
2.4085280410779744e-05 6.8664949689516998e-04 0.0000000000000000e+00 1.3482114767426029e-07 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.5856414967642236e+05 9.9763954924701537e-01 -6.8668258884377151e-02 0.0000000000000000e+00 5.1532023499353829e+02 0.0000000000000000e+00 0.0000000000000000e+00 4.9731286597435409e-05
3.9489697973375468e-05 8.8238118028702772e-04 0.0000000000000000e+00 1.7325235647937458e-07 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.5480339824765606e+05 9.9609903325168692e-01 -8.8242370520373203e-02 0.0000000000000000e+00 5.1336591029059684e+02 0.0000000000000000e+00 0.0000000000000000e+00 4.9594964692792900e-05
5.8734081864384585e-05 1.0777726889369911e-03 0.0000000000000000e+00 2.1161677320305733e-07 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.5103564030147006e+05 9.9417450211742786e-01 -1.0778246304276301e-01 0.0000000000000000e+00 5.1166287380104785e+02 0.0000000000000000e+00 0.0000000000000000e+00 4.9450347202303335e-05
8.1811013007482454e-05 1.2727486956990281e-03 0.0000000000000000e+00 2.4989960763236011e-07 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.5020789527328330e+05 9.9186669778762693e-01 -1.2728100337390641e-01 0.0000000000000000e+00 5.1099023262867041e+02 0.0000000000000000e+00 0.0000000000000000e+00 4.9308704130155064e-05
1.0871159480642465e-04 1.4672340336109946e-03 0.0000000000000000e+00 2.8808610100586568e-07 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.5110886094240291e+05 9.8917650996478101e-01 -1.4673047445536178e-01 0.0000000000000000e+00 5.1084181703753234e+02 0.0000000000000000e+00 0.0000000000000000e+00 4.9181644434693186e-05
1.3942545657485289e-04 1.6611537248729272e-03 0.0000000000000000e+00 3.2616153170346240e-07 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.4965860177473229e+05 9.8610497576750844e-01 -1.6612337814576714e-01 0.0000000000000000e+00 5.0983595600649187e+02 0.0000000000000000e+00 0.0000000000000000e+00 4.9081027495874494e-05
1.7394075753438942e-04 1.8544330097524141e-03 0.0000000000000000e+00 3.6411122092181799e-07 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.4497480995469552e+05 9.8265327933071167e-01 -1.8545223811159098e-01 0.0000000000000000e+00 5.0773133253282754e+02 0.0000000000000000e+00 0.0000000000000000e+00 4.9018847014477224e-05
