# t = 8.00018e-05
# 1:pos.x 2:pos.y 3:pos.z 4:area 5:q_total 6:q_cond 7:q_diff 8:tau 9:l_tau 10:m_tau 11:n_tau 12:sigma 13:n.x 14:n.y 15:n.z 16:T 17:Re_wall 18:y+ 19:cellWidthNormalToSurface
2.9990292813390830e-03 7.1398018894473312e-03 0.0000000000000000e+00 1.4018743030537704e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.1524000636907949e+05 7.0013081189852411e-01 -7.1401459805126777e-01 0.0000000000000000e+00 1.9557254375812477e+03 0.0000000000000000e+00 0.0000000000000000e+00 9.5064512454078016e-05
3.1405594596071117e-03 7.2758805306930210e-03 0.0000000000000000e+00 1.4285928525752589e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.0560532083025400e+05 6.8597711199019151e-01 -7.2762311798457591e-01 0.0000000000000000e+00 1.9299613384708553e+03 0.0000000000000000e+00 0.0000000000000000e+00 9.7706707771875873e-05
3.2847340827788824e-03 7.4091541814914116e-03 0.0000000000000000e+00 1.4547606523575705e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.9626987782280080e+05 6.7155895484701933e-01 -7.4095112535495833e-01 0.0000000000000000e+00 1.9041919890451152e+03 0.0000000000000000e+00 0.0000000000000000e+00 1.0036050054428126e-04
3.4314975687926735e-03 7.5395714623131393e-03 0.0000000000000000e+00 1.4803676142157798e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8744590907017761e+05 6.5688189894304105e-01 -7.5399348196186977e-01 0.0000000000000000e+00 1.8790367955030831e+03 0.0000000000000000e+00 0.0000000000000000e+00 1.0302067449517536e-04
3.5807933375308549e-03 7.6670820948138412e-03 0.0000000000000000e+00 1.5054038661785881e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.7943045715658058e+05 6.4195160256270778e-01 -7.6674515972855750e-01 0.0000000000000000e+00 1.8554522000777397e+03 0.0000000000000000e+00 0.0000000000000000e+00 1.0568215443234752e-04
3.7325638326326026e-03 7.7916369212174099e-03 0.0000000000000000e+00 1.5298597562943178e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.7247897948555250e+05 6.2677382161946293e-01 -7.7920124264052193e-01 0.0000000000000000e+00 1.8343676239463912e+03 0.0000000000000000e+00 0.0000000000000000e+00 1.0833999716380344e-04
3.8867505436829728e-03 7.9131879232672599e-03 0.0000000000000000e+00 1.5537258563518135e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.6633486211194278e+05 6.1135440743681857e-01 -7.9135692864065865e-01 0.0000000000000000e+00 1.8152133602526262e+03 0.0000000000000000e+00 0.0000000000000000e+00 1.1098938242549660e-04
4.0432940287697776e-03 8.0316882407382717e-03 0.0000000000000000e+00 1.5769929655151319e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.6034179228047954e+05 5.9569930449242658e-01 -8.0320753148064983e-01 0.0000000000000000e+00 1.7960486322453248e+03 0.0000000000000000e+00 0.0000000000000000e+00 1.1362560402237384e-04
4.2021339373995732e-03 8.1470921895023043e-03 0.0000000000000000e+00 1.5996521138708409e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.5403315112730424e+05 5.7981454812652355e-01 -8.1474848252748233e-01 0.0000000000000000e+00 1.7753474136080981e+03 0.0000000000000000e+00 0.0000000000000000e+00 1.1624406132336947e-04
4.3632090337639273e-03 8.2593552791402937e-03 0.0000000000000000e+00 1.6216945658858577e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.4730229400276492e+05 5.6370626221501441e-01 -8.2597533252487465e-01 0.0000000000000000e+00 1.7526288029789978e+03 0.0000000000000000e+00 0.0000000000000000e+00 1.1884025120423884e-04
4.5264572203469883e-03 8.3684342300941600e-03 0.0000000000000000e+00 1.6431118237753712e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.4043340374297480e+05 5.4738065680879378e-01 -8.3688375330841114e-01 0.0000000000000000e+00 1.7287015029589504e+03 0.0000000000000000e+00 0.0000000000000000e+00 1.2140976049712892e-04
4.6918155618652551e-03 8.4742869903518935e-03 0.0000000000000000e+00 1.6638956307787287e-06 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.3346932918954457e+05 5.3084402573950840e-01 -8.4746953947423509e-01 0.0000000000000000e+00 1.7036132804287010e+03 0.0000000000000000e+00 0.0000000000000000e+00 1.2394825897995998e-04
